0.36,0.026,0.9907,11.9,1
0.56,0.078,0.99294,10.5,0
0.37,0.03,0.99,12.4,1
0.47,0.067,0.99517,10.9,0
0.33,0.046,0.9934,9.4,1
0.26,0.078,0.9976,10.9,0
0.25,0.049,0.9972,9.9,1
0.3,0.028,0.99314,11.7,1
0.21,0.041,0.9914,11.3,1
0.18,0.036,0.9939,11.7,1
0.5,0.028,0.99079,13.5,1
0.35,0.034,0.99441,9.8,1
0.14,0.027,0.9934,10.8,1
0.57,0.048,0.99374,12.8,0
0.28,0.026,0.98963,12.75,1
0.18,0.045,0.9966,9.7,1
0.38,0.037,0.99326,11.5,1
0.2,0.04,0.9938,10.1,1
0.32,0.05,0.99514,9.6,1
0.22,0.044,0.99855,9,1
0.325,0.049,0.996,9.3,1
0.3,0.069,0.9959,10.3,0
0.51,0.076,0.99574,11,0
0.27,0.028,0.9911,12.1,1
0.24,0.049,0.99324,10.2,1
0.28,0.054,0.99178,10.7,1
0.32,0.049,0.99289,10.2,1
0.35,0.033,0.9931,12.4,1
0.28,0.051,0.99374,11,1
0.27,0.036,0.9977,8.9,1
0.51,0.049,0.99335,10,1
0.47,0.044,0.99345,9.2,1
0.61,0.071,0.99376,11.1,0
0.25,0.057,0.9942,9.5,1
0.87,0.096,1.0003,9.8,0
0.2,0.048,0.9966,9.1,1
0.31,0.057,0.99642,9.1,1
0.32,0.132,0.99734,11.5,0
0.32,0.073,0.9976,12.6,0
0.54,0.029,0.9931,10.4,1
0.15,0.034,0.9953,9.3,1
0.205,0.051,0.99564,10.8,1
0.17,0.045,0.99035,11.8,1
0.68,0.037,0.99022,12,1
0.615,0.065,0.9972,9.2,0
0.21,0.047,0.9914,10.8,1
0.38,0.043,0.98924,13.2,1
0.39,0.035,0.99144,12.5,1
0.21,0.031,0.9917,11.5,1
0.28,0.036,0.9952,10.3,1
0.22,0.05,0.99099,11.1,1
0.16,0.042,0.98962,12.4,1
0.28,0.028,0.9901,12.1,1
0.2,0.052,0.9947,11,1
0.25,0.076,0.9967,9,1
0.28,0.026,0.98952,12.5,1
0.22,0.053,0.9983,9.9,1
0.31,0.036,0.99399,11,1
0.25,0.053,0.99489,9.4,1
0.185,0.048,0.99438,9.5,1
0.24,0.05,0.9983,9,1
0.26,0.044,0.9961,9.4,1
0.39,0.098,0.99657,9.3,1
0.21,0.036,0.99,12.1,1
0.21,0.06,0.9991,9.8,1
0.57,0.115,0.99654,9.5,0
0.41,0.064,0.9984,10.2,0
0.19,0.036,0.9918,10.5,1
0.3,0.036,0.9901,11.6,1
0.59,0.09,0.9994,10.2,0
0.24,0.066,0.9979,8.9,1
0.39,0.044,0.99775,9.3,1
0.3,0.053,0.99976,10.4,1
0.33,0.079,0.9976,12,0
0.42,0.073,0.9972,9.2,0
0.17,0.034,0.9944,9.6,1
0.615,0.032,0.99036,11,1
0.29,0.209,0.99478,9.4,1
0.39,0.02,0.99212,12,1
0.3,0.041,0.99154,11.3,1
0.22,0.04,0.99194,11.2,1
0.33,0.061,0.996,10,0
0.27,0.046,0.99458,10.6,1
0.55,0.07,0.99659,9.4,0
0.38,0.06,0.99344,9.2,1
0.51,0.087,0.998,9.2,0
0.25,0.067,0.9976,9,1
0.23,0.042,0.99486,10.3,1
0.29,0.084,0.99545,11.9,0
0.28,0.044,0.99562,9.4,1
0.27,0.037,0.9981,8.7,1
0.14,0.044,0.992,10.3,1
0.41,0.036,0.99228,9.9,1
0.62,0.07,0.9942,9.8,0
0.21,0.028,0.99215,9.8,1
0.18,0.089,0.9923,10.8,1
0.57,0.081,0.99564,10.3,0
0.345,0.047,0.9987,9.1,1
0.3,0.037,0.98987,12.4,1
0.17,0.041,0.99092,10.5,1
0.12,0.044,0.98896,12.9,1
0.21,0.035,0.99478,10.6,1
0.23,0.033,0.9908,12.3,1
0.25,0.038,0.9999,9,1
0.3,0.042,0.98952,12.7,1
0.21,0.049,0.9924,10.9,1
0.45,0.033,0.991,12.4,1
0.24,0.034,0.99582,10.3,1
0.18,0.054,1.0004,8.5,1
0.28,0.045,0.9952,9.4,1
0.23,0.044,0.99176,11.4,1
0.37,0.346,0.9954,9.6,1
0.54,0.077,0.9987,9.4,0
0.2,0.043,0.9935,10.1,1
0.32,0.022,0.99134,12.7,1
0.32,0.026,0.99144,12.7,1
0.22,0.059,0.9967,10,1
0.13,0.035,0.9914,11.333,1
0.34,0.032,0.99214,9.8,1
0.68,0.087,0.9988,10.2,0
0.325,0.152,0.99312,9.2,1
0.395,0.042,0.99135,11.2,1
0.83,0.095,0.99822,10.4,0
0.49,0.071,1.0015,9.2,0
0.22,0.027,0.99228,12.5,1
0.21,0.035,0.98949,12.6,1
0.41,0.093,0.9986,10.5,0
0.19,0.048,0.9972,8.9,1
0.53,0.12,1.0018,13,0
0.28,0.022,0.9934,11.1,1
0.17,0.037,0.9939,9.6,1
0.23,0.051,0.99835,9,1
0.365,0.041,0.997,9.9,1
0.26,0.041,0.98978,12,1
0.5,0.057,0.99448,9.5,0
0.46,0.079,0.9968,10,0
0.6,0.08,0.99622,9.9,0
0.27,0.084,0.99516,9.6,1
0.33,0.049,0.99907,9.5,1
0.29,0.037,0.9966,8.9,1
0.31,0.044,1.0001,8.7,1
0.22,0.06,0.9935,11.3,1
0.22,0.028,0.9913,11.6,1
0.33,0.038,0.992,11.9,1
0.33,0.065,0.9974,9.4,1
0.33,0.022,0.99221,11,1
0.19,0.057,0.99807,8.8,1
0.24,0.036,0.9952,9.9,1
0.62,0.08,0.99498,10.1,0
0.56,0.079,0.9991,10.1,0
0.28,0.047,0.9983,9,1
0.37,0.071,0.99935,10.1,0
0.41,0.051,0.9976,8.7,1
0.875,0.088,0.9994,11.5,0
0.25,0.051,0.9928,11.5,1
0.16,0.056,0.99825,8.7,1
0.29,0.058,0.99567,10.9,1
0.21,0.039,0.9942,10.4,1
0.17,0.036,0.99202,10.4,1
0.25,0.043,0.9946,10.2,1
0.55,0.072,0.9956,9,0
0.76,0.414,0.99652,9.1,0
0.64,0.066,0.99496,10.6,0
0.28,0.031,0.9958,9.7,1
0.59,0.09,0.9994,10.2,0
0.42,0.029,0.996,10.1,1
0.19,0.053,0.9986,9.1,1
0.39,0.194,0.99212,10.5,1
0.25,0.047,0.99604,9.2,1
0.27,0.03,0.99402,11.2,1
0.69,0.086,1.0002,11.6,0
0.26,0.041,0.9939,10.8,1
0.43,0.075,0.9976,9.4,0
0.25,0.042,0.99546,10.4,1
0.3,0.038,0.9937,9.9,1
0.22,0.04,0.9918,10.5,1
0.25,0.054,0.99366,9.5,1
0.59,0.086,0.9974,9,0
0.44,0.033,0.992,12.6,1
0.24,0.05,0.9969,9.5,1
0.23,0.053,0.9963,9.8,1
0.17,0.047,0.99945,9.1,1
0.18,0.041,0.99652,9.2,1
0.19,0.05,0.9936,9.8,1
0.31,0.074,0.99677,10.5,0
0.27,0.05,0.9951,11,0
0.885,0.086,0.9946,10,0
0.34,0.049,0.9936,9.5,1
0.3,0.056,0.99827,9,1
0.16,0.035,0.99666,9,1
0.21,0.034,0.9945,11.4,1
0.18,0.048,0.9975,9.7,1
0.42,0.075,0.99522,10,0
0.21,0.042,1.0001,8.7,1
1.04,0.05,0.9934,11.5,0
0.17,0.039,0.99243,10,1
0.45,0.076,0.99551,10.2,0
0.17,0.053,0.9948,9.6,1
0.31,0.028,0.99164,12.6,1
0.13,0.042,0.9898,11.8,1
0.26,0.026,0.99089,11.3,1
0.36,0.086,0.99558,10.1,0
0.66,0.085,0.9993,11,0
0.19,0.047,0.9945,9.6,1
0.105,0.035,0.99142,10.7,1
0.26,0.04,0.9935,9.6,1
0.43,0.08,0.99492,10.6,0
0.59,0.06,0.9962,10.8,0
0.42,0.043,0.99848,9.4,1
0.44,0.041,0.9896,13.5,1
0.22,0.042,0.9952,9.5,1
0.49,0.11,0.9972,9.8,0
0.3,0.034,0.9945,9.9,1
0.2,0.036,0.99242,10.3,1
0.26,0.08,0.9974,9.4,0
0.25,0.038,0.9901,11.4,1
0.22,0.039,0.9994,9,1
0.23,0.039,0.99946,8.8,1
0.19,0.043,0.99954,9.1,1
0.27,0.053,0.99474,10.4,1
0.39,0.036,0.9966,10,1
0.22,0.046,0.99098,11.5,1
0.24,0.031,0.9938,10.5,1
0.18,0.047,0.9952,10.5,1
0.53,0.063,0.99489,10.3,0
0.31,0.175,0.9952,9.4,1
0.29,0.113,0.9969,9.5,0
0.14,0.041,0.99043,11.4,1
0.29,0.038,0.9924,9.2,1
0.15,0.045,0.9975,9.8,1
0.735,0.071,0.99538,11.7,0
0.42,0.073,0.9978,9.5,0
0.39,0.035,0.9918,12.2,1
0.23,0.052,0.9938,10.4,1
0.23,0.042,0.99518,10.2,1
0.3,0.036,0.99362,10.8,1
0.43,0.073,0.99615,10.5,0
0.27,0.042,0.99612,9.8,1
0.46,0.046,0.99445,10,1
0.47,0.055,0.99516,11.2,0
0.28,0.054,0.99686,10.6,0
0.58,0.102,0.99565,9.8,0
0.22,0.054,1.0002,9.7,1
0.185,0.03,0.99218,10.15,1
0.2,0.044,0.99348,10.2,1
0.21,0.053,0.99805,9.2,1
0.19,0.046,0.9937,10,1
0.745,0.118,0.9968,9.4,0
0.29,0.044,0.99153,11.5,1
0.31,0.036,0.99216,12,1
0.35,0.078,0.9973,12.8,0
0.22,0.044,0.99326,11,1
0.21,0.044,0.99655,9.4,1
0.39,0.091,1.0004,9.5,0
0.27,0.046,0.9956,9.2,1
0.33,0.055,0.99488,9.6,1
0.24,0.046,0.994,10.1,1
0.38,0.016,0.99007,12.4,1
0.47,0.071,0.9963,10.6,0
0.26,0.047,0.9982,10,1
0.34,0.159,0.9998,9.4,0
1,0.065,0.99685,9,0
0.14,0.053,0.9954,9.4,1
0.36,0.05,0.9927,9.5,1
0.41,0.076,0.9996,9.9,0
0.31,0.021,0.99038,11.5,1
0.26,0.047,0.9962,8.9,1
0.28,0.036,0.99408,13,1
0.25,0.063,0.99439,12.4,0
0.63,0.089,0.9953,10.4,0
0.39,0.042,0.99114,10.6,1
0.41,0.042,0.9953,10.4,1
0.19,0.055,0.9946,9.9,1
0.12,0.045,0.9939,9,1
0.45,0.08,0.9956,9.4,1
0.24,0.023,0.99262,12.6,1
0.17,0.048,0.99382,10,1
0.28,0.05,0.9951,10.1,1
0.29,0.036,0.99397,10.7,1
0.34,0.053,0.9936,9.2,1
0.2,0.035,0.9952,10.3,1
0.36,0.096,0.9976,14.9,0
0.17,0.026,0.9906,10.8,1
0.335,0.036,0.99212,10.467,1
0.14,0.055,0.9945,9.6,1
0.27,0.041,0.99335,11.5,1
0.28,0.074,0.99922,9.3,1
0.18,0.039,0.99469,10.9,1
0.43,0.168,0.9991,9.2,1
0.26,0.033,0.9974,8.9,1
0.18,0.044,0.9918,11.3,1
0.225,0.054,0.99545,10.2,1
0.2,0.044,0.99502,10.5,1
0.6,0.055,0.99639,10.8,0
0.21,0.034,0.9917,11,1
0.21,0.036,0.99368,10.6,1
0.19,0.043,0.9936,9.1,1
0.16,0.026,0.991,12.5,1
0.18,0.053,0.998,8.9,1
0.685,0.088,0.9963,9.4,0
0.41,0.037,0.99167,10.6,1
0.22,0.029,0.99326,10.8,1
0.22,0.041,0.99403,9.9,1
0.22,0.047,0.992,10.4,1
0.19,0.039,0.9942,9.8,1
0.495,0.157,0.99396,9.3,1
0.61,0.074,0.99748,9.8,0
0.655,0.083,0.9966,9.8,0
0.26,0.068,0.9944,9.6,1
0.345,0.056,0.99486,10.6,1
0.91,0.074,0.99672,9.2,0
0.38,0.036,0.9937,10,1
0.38,0.051,0.99309,9.6,1
0.19,0.043,0.99954,9.1,1
0.14,0.045,0.99469,9.3,1
0.24,0.044,0.99013,12.9,1
0.21,0.046,0.9971,10.4,1
0.23,0.046,0.99432,10.6,1
0.26,0.043,0.997,9.3,1
0.47,0.029,0.992,12.3,1
0.31,0.031,0.9926,12,1
0.46,0.07,0.9981,9.6,0
0.48,0.034,0.99256,10.4,1
0.32,0.026,0.99168,12.2,1
0.19,0.041,0.99153,10.9,1
0.26,0.085,0.997,11.8,0
0.43,0.069,0.9958,9.9,0
0.15,0.044,0.99166,10.2,1
0.16,0.034,0.98952,12,1
0.16,0.043,0.9951,10.6,1
0.5,0.065,0.99774,10.5,0
0.205,0.051,0.99564,10.8,1
0.38,0.136,0.99336,9.5,1
0.21,0.045,0.9954,10.4,1
0.43,0.109,1,10.4,0
0.29,0.048,0.9937,10.967,1
0.26,0.047,0.9921,12.5,1
0.53,0.077,0.995,9.8,0
0.16,0.03,0.9938,9.4,1
0.19,0.032,0.9932,12,1
0.3,0.048,0.99331,11.85,1
0.59,0.082,1,9.3,0
0.32,0.027,0.9899,11.8,1
0.36,0.024,0.99116,11.9,1
0.35,0.056,0.99628,9.4,1
0.33,0.047,0.9886,13.4,1
0.6,0.1,1.001,11.9,0
0.33,0.035,0.99457,11.6,1
0.32,0.045,0.9949,9.6,1
0.18,0.049,0.996,11.3,0
0.69,0.088,0.999,9.3,0
0.2,0.204,0.9931,10,1
0.43,0.045,0.9974,8.7,1
0.43,0.042,0.99172,12.9,1
0.73,0.074,0.9968,9.5,0
0.64,0.032,0.99036,12.9,1
0.36,0.039,0.9948,9.6,1
0.76,0.092,0.997,9.8,0
0.22,0.029,0.9948,10.2,1
0.48,0.08,0.99524,9.7,0
0.23,0.067,0.99496,9.7,1
0.4,0.048,0.9929,9.3,1
0.36,0.032,0.99313,13,1
0.27,0.052,0.9951,10,1
0.61,0.041,0.9909,14.05,1
0.15,0.045,0.99482,9.3,1
0.26,0.053,0.9981,9.3,1
0.61,0.03,0.9954,9.6,1
0.21,0.04,0.99128,12.5,1
0.34,0.04,0.9925,12.4,1
0.28,0.034,0.98882,13.2,1
0.51,0.11,0.9955,10.2,0
0.52,0.046,0.99224,11,1
0.39,0.051,0.9952,12.1,0
0.52,0.08,0.99774,11.4,0
0.15,0.034,0.9922,11,1
0.31,0.037,0.9913,11.8,1
0.12,0.045,0.9942,9.8,1
0.34,0.031,0.9906,11.2,1
1.005,0.102,0.99604,10,0
0.26,0.038,0.99315,12.4,1
0.13,0.051,0.9944,9.7,1
0.22,0.036,0.9908,12.5,1
0.44,0.107,0.998,11.5,0
0.51,0.084,0.99538,10.5,0
0.21,0.044,0.9949,10.6,1
0.36,0.23,0.9934,12.4,0
0.3,0.056,0.99827,9,1
0.16,0.051,0.99058,11.3,1
0.08,0.028,0.991,12,1
0.33,0.036,0.98922,13.1,1
0.24,0.039,0.99052,12,1
0.29,0.022,0.98869,12.8,1
0.745,0.09,0.9965,9.6,0
0.31,0.042,0.99304,9.6,1
0.3,0.045,0.9991,9.2,1
0.3,0.034,0.99394,11.7,1
0.155,0.028,0.98975,11.9,1
0.25,0.057,0.9942,9.5,1
0.905,0.048,0.9934,10,1
0.25,0.024,0.9948,10.7,1
0.33,0.048,1.001,8.8,1
0.65,0.066,0.9972,9.5,0
0.3,0.057,0.9962,11,1
0.54,0.033,0.98918,12.4,1
0.28,0.045,0.9954,11,1
0.31,0.051,0.9926,10.4,1
0.19,0.152,0.9927,9.8,1
0.13,0.042,0.99581,10.7,1
0.18,0.023,0.9893,12.3,1
0.25,0.035,0.99048,12.6,1
0.635,0.08,0.99736,10.8,0
0.27,0.065,0.99531,12.5,0
0.59,0.071,0.9992,9.5,0
0.4,0.048,0.993,9.5,1
0.27,0.082,1.0002,9.7,0
0.49,0.071,0.99388,12,0
0.27,0.053,0.99474,10.4,1
0.36,0.079,0.99716,9.5,0
0.31,0.057,0.9928,10.5,1
0.24,0.052,0.99888,9.2,1
0.22,0.054,0.9948,10.1,1
0.22,0.055,0.9951,10.2,1
0.23,0.046,0.99452,10.5,1
0.35,0.032,0.99188,12.9,1
0.36,0.038,0.9911,11.3,1
0.24,0.034,0.99773,9,1
0.34,0.066,1,9.2,0
0.44,0.056,0.99718,9.5,1
0.24,0.052,0.9986,9.4,1
0.28,0.043,0.99004,11.5,1
0.345,0.043,0.9936,9.5,1
0.29,0.057,0.9981,9,1
0.32,0.035,0.99578,10.4,1
0.38,0.095,0.99773,9.2,1
0.25,0.054,0.99154,11.1,1
0.24,0.04,0.98914,12.4,1
0.32,0.174,0.99519,9.4,1
0.24,0.04,0.99691,10.5,1
0.49,0.06,0.9974,10.5,0
0.36,0.095,0.9946,11.7,0
0.34,0.04,0.99815,9.2,1
0.53,0.078,0.99788,9.5,0
0.29,0.035,0.9908,11.3,1
0.2,0.046,0.99276,9.9,1
0.44,0.057,0.99257,11.8,1
0.3,0.05,0.9976,9.6,1
0.26,0.048,0.99606,9.7,1
0.21,0.021,0.99076,12,1
0.23,0.057,0.9928,10.4,1
0.33,0.018,0.99122,12.2,1
0.32,0.032,0.99258,12.1,1
0.33,0.04,0.99425,9.9,1
0.12,0.042,0.9945,10.4,1
0.29,0.045,0.99564,9,1
0.23,0.035,0.9942,10.1,1
0.27,0.047,0.99542,9.5,1
0.25,0.05,0.99724,10.1,1
0.32,0.041,0.99794,9.3,1
0.26,0.049,0.9924,10.4,1
0.25,0.03,0.9912,11.1,1
0.44,0.031,0.9926,12.7,1
0.21,0.046,0.992,11.3,1
0.14,0.039,0.99215,11,1
0.24,0.044,0.99232,10.4,1
0.31,0.039,0.9982,9.5,1
0.18,0.041,0.9926,9.9,1
0.57,0.081,0.99518,10.8,0
0.35,0.034,0.9944,10.1,1
0.38,0.073,0.99685,9.5,0
0.17,0.051,0.9963,10,1
0.28,0.03,0.99164,12.5,1
0.2,0.045,0.9924,10,1
0.19,0.045,0.99752,10.4,1
0.25,0.048,0.99587,9.2,1
0.21,0.041,0.995,10.1,1
0.37,0.032,0.98934,13.4,1
0.67,0.072,0.99566,11.067,0
0.54,0.049,0.99502,9.4,1
0.28,0.03,0.99164,12.5,1
0.32,0.341,0.9969,9.2,0
0.4,0.049,0.9981,9.3,1
0.17,0.049,0.993,9.8,1
0.27,0.079,0.9993,10.2,0
0.33,0.042,0.99542,10.7,0
0.29,0.044,0.99512,9.4,1
0.36,0.06,0.99495,11,0
0.21,0.045,0.9954,10.4,1
0.22,0.053,0.9959,9.1,1
0.34,0.064,0.9952,12.1,0
0.17,0.037,0.9909,11.3,1
0.25,0.039,0.9936,11.3,1
0.37,0.034,0.9906,11.7,1
0.15,0.047,0.9951,9.6,1
0.75,0.059,0.99242,12.8,0
0.565,0.093,0.9998,9.5,0
0.2,0.049,0.9944,9.8,1
0.62,0.078,0.99746,9.7,0
0.21,0.045,0.9978,8.7,1
0.24,0.037,0.98914,12.5,1
0.61,0.08,0.99746,10.5,0
0.31,0.046,0.9958,9,1
0.16,0.034,0.99058,11.3,1
0.28,0.049,0.9984,9.1,1
0.55,0.057,1.0001,11,1
0.44,0.036,0.9894,12.1,1
0.4,0.082,0.996,10.6,0
0.2,0.044,0.99471,10,1
0.44,0.145,0.99832,9.9,0
0.29,0.063,0.99516,11.7,0
0.2,0.05,0.99596,10.4,1
0.21,0.06,0.9931,10.7,1
0.18,0.045,0.9911,10.9,1
0.4,0.047,0.9937,9.6,1
0.2,0.043,0.9987,9.2,1
0.34,0.055,0.99738,11.6,0
0.5,0.06,0.9952,9.8,0
0.65,0.065,0.9946,10,0
0.12,0.06,0.9952,9.2,1
0.31,0.05,0.99332,11.067,1
0.55,0.027,0.9924,13.1,1
0.32,0.033,0.991,11.8,1
0.45,0.051,0.9932,9,1
0.27,0.042,1.0002,9.1,1
0.34,0.059,0.9957,10.1,1
0.46,0.071,1.0006,9,0
0.23,0.058,0.9979,9,1
0.19,0.047,0.994,11.1,1
0.33,0.044,0.98947,13.3,1
0.56,0.079,0.99669,10.2,0
0.25,0.048,0.9968,9.5,1
0.29,0.04,0.99552,10.4,1
0.46,0.066,0.9939,9.8,1
0.18,0.027,0.98939,12.8,1
0.41,0.048,0.9982,9.8,1
0.27,0.037,0.992,11.1,1
0.17,0.029,0.98944,12.9,1
0.21,0.047,0.99278,11,1
0.27,0.025,0.9928,10.5,1
0.59,0.07,0.9981,9.4,0
0.105,0.051,0.998,9.2,1
0.37,0.028,0.9909,11.7,1
0.35,0.051,0.9932,9.5,1
0.25,0.056,0.9935,9.5,1
0.24,0.023,0.99262,12.6,1
0.25,0.056,0.99755,9.5,1
0.31,0.045,0.99249,10.1,1
0.22,0.036,0.98865,12.6,1
0.32,0.044,0.99526,9.7,1
0.21,0.137,0.9932,9.2,1
0.27,0.056,0.9956,9,1
0.32,0.021,0.99188,11.45,1
0.2,0.052,0.99944,9.3,1
0.21,0.047,0.99168,10.4,1
0.23,0.054,0.99853,9.3,1
0.21,0.054,1.0012,9.2,1
0.685,0.07,0.9971,9.1,1
0.18,0.044,0.9996,9,1
0.57,0.069,0.99625,9.3,0
0.44,0.077,0.99555,11,0
0.34,0.036,0.9966,10.2,1
0.29,0.05,0.9962,10.3,1
0.22,0.059,0.99177,12.1,1
0.24,0.046,0.99224,10,1
0.33,0.03,0.9901,12.1,1
0.28,0.048,0.9988,9.3,1
0.28,0.04,0.9946,10.6,1
0.32,0.05,0.9953,9.1,1
0.19,0.122,0.9936,8.7,1
0.27,0.052,0.9915,11.3,1
0.3,0.029,0.98742,13.6,1
0.16,0.031,0.98958,12.1,1
0.2,0.044,0.9954,9.8,1
0.49,0.068,0.99292,12.5,0
0.22,0.092,0.9951,8.6,1
0.69,0.08,0.9962,9.9,0
0.26,0.05,0.9937,11.5,1
0.44,0.049,0.998,9,1
0.2,0.027,0.992,12.2,1
0.17,0.042,0.99278,10.8,1
0.38,0.097,0.9962,11.4,0
0.51,0.093,0.9981,9,1
0.55,0.036,0.99269,12.2,1
0.25,0.049,0.99691,9.4,1
0.58,0.114,0.99719,10.3,0
0.56,0.065,0.99514,10.55,0
0.555,0.053,0.9943,9.1,1
0.18,0.039,0.99678,10.3,1
0.35,0.035,0.9927,11,1
0.37,0.038,0.99526,10.8,0
0.19,0.042,0.99646,9.2,1
0.19,0.053,0.9986,9.1,1
0.36,0.08,0.99652,10.9,0
0.31,0.216,0.99358,12.5,0
0.17,0.04,0.99182,11.3,1
0.49,0.082,0.9968,9.5,0
0.22,0.038,0.9918,11.5,1
0.25,0.04,0.98984,11.2,1
0.885,0.058,0.9972,9.1,0
0.25,0.028,0.99238,11.5,1
0.26,0.046,0.99606,9.9,1
0.84,0.096,0.997,11,0
0.18,0.033,0.98962,12.4,1
0.65,0.112,0.9973,9.2,0
0.43,0.08,0.9987,9.5,0
0.33,0.031,0.9919,11,1
0.17,0.044,0.99536,9.2,1
0.385,0.031,0.99128,11.2,1
0.46,0.047,0.99828,10.5,1
0.16,0.036,0.99111,11,1
0.28,0.043,0.99318,10.8,1
0.63,0.08,0.99578,10.9,0
0.2,0.048,0.99668,9.3,1
0.29,0.038,0.9924,9.2,1
0.26,0.032,0.993,10.4,1
0.54,0.055,0.9986,10.4,1
0.43,0.029,0.99076,11.2,1
0.875,0.082,0.99808,10.2,0
0.49,0.083,1,9.2,0
0.64,0.077,0.9956,9.9,0
0.15,0.041,0.9909,11.2,1
0.245,0.049,0.9927,9.3,1
0.14,0.028,0.991,12.3,1
0.34,0.033,0.98924,12.2,1
0.4,0.041,0.9976,8.6,1
0.28,0.042,0.99522,10.4,1
0.34,0.024,0.99095,11.9,1
0.26,0.047,0.9959,9,1
0.21,0.027,0.991,11.5,1
0.805,0.068,0.9969,9.6,0
0.24,0.042,0.9911,11.3,1
0.44,0.045,0.9957,8.7,1
0.65,0.07,0.997,9.1,0
0.29,0.044,0.992,11,1
0.28,0.067,0.99354,12.3,0
0.24,0.051,0.99676,9.4,1
0.23,0.039,0.99946,8.8,1
0.38,0.103,0.99604,11.9,0
0.605,0.096,0.995,11.8,0
0.3,0.049,0.9971,10.2,1
0.23,0.033,0.9906,11.8,1
0.28,0.045,0.9972,9.6,1
0.78,0.059,0.997,11.3,0
0.37,0.032,0.9963,9.8,1
0.22,0.063,0.9978,9,1
0.77,0.098,0.99892,9.2,0
0.25,0.06,0.9975,9.1,1
0.225,0.074,0.99132,10.3,1
0.51,0.084,0.99538,10.5,0
0.28,0.208,0.99478,9.4,1
0.35,0.083,0.9968,9.5,0
0.22,0.034,0.9939,11,1
0.25,0.05,0.9914,11.4,1
0.59,0.06,0.9962,10.8,0
0.23,0.048,0.99571,9.1,1
0.23,0.044,0.9958,9.3,1
0.2,0.046,0.99194,10.5,1
0.44,0.369,0.99634,9.4,0
0.25,0.035,0.99045,12.2,1
0.18,0.05,0.99546,10.5,1
0.25,0.048,0.9986,9.5,1
0.25,0.046,0.9955,10.4,1
0.31,0.048,0.9964,9.1,1
0.22,0.046,0.99834,9.1,1
0.14,0.034,0.99084,11.5,1
0.725,0.083,0.99685,10,0
0.22,0.023,0.98958,11.7,1
0.55,0.106,0.9959,9.2,0
0.27,0.055,0.99586,9.5,1
0.105,0.035,0.99142,10.7,1
0.19,0.034,0.99305,11.4,1
0.26,0.025,0.99082,12.6,1
0.3,0.04,0.995,9.5,1
0.3,0.036,0.9904,11.3,1
0.54,0.071,0.9991,9.4,0
0.29,0.035,0.98959,12.6,1
0.22,0.048,0.9987,10.2,1
0.28,0.044,0.9993,9.5,1
0.27,0.03,0.99116,13,1
0.61,0.067,0.9969,9.5,0
0.96,0.082,0.9936,11.9,0
0.3,0.039,0.9982,8.7,1
0.32,0.033,0.9887,12,1
0.18,0.03,0.98892,12.9,1
0.3,0.028,0.99314,11.7,1
0.21,0.069,0.9928,10.6,1
0.29,0.067,0.997,10.3,0
0.42,0.088,0.9961,9.2,0
0.25,0.069,0.999,9.8,1
0.21,0.036,0.9928,11,1
0.28,0.029,0.99074,12.2,1
0.24,0.05,0.99884,9.1,1
0.34,0.031,0.99076,12.5,1
0.32,0.034,0.9916,12.5,1
0.45,0.03,0.9905,10.8,1
0.28,0.04,0.99579,9.4,1
0.38,0.117,0.99459,9.5,1
0.37,0.08,0.99817,11,0
0.33,0.049,0.99907,9.5,1
0.26,0.03,0.9947,10.7,1
0.5,0.037,0.9938,10.9,1
0.255,0.04,0.9905,10.9,1
0.48,0.03,0.98926,13,1
0.35,0.076,0.99599,11,0
0.33,0.055,0.99488,9.6,1
0.17,0.04,0.99182,11.3,1
0.36,0.255,0.9958,10.2,1
0.36,0.037,0.9904,11.4,1
0.66,0.115,0.99629,10.3,0
0.61,0.094,0.99787,10,0
0.19,0.045,0.9986,9.2,1
0.57,0.094,0.9972,9.2,1
0.38,0.042,0.99855,9.4,1
0.29,0.036,0.9938,10.7,1
0.21,0.057,0.99176,10.9,1
0.56,0.037,0.99642,9.4,1
0.4,0.08,0.9969,9.5,0
0.48,0.092,0.9982,10.5,0
0.66,0.029,0.9892,12.8,1
0.41,0.072,0.9973,12.2,0
0.42,0.074,0.99649,12.3,0
0.38,0.071,0.99659,10.5,0
0.29,0.049,0.9931,10.6,1
0.34,0.032,0.99166,12.3,1
0.28,0.04,0.99111,12.1,1
0.32,0.054,0.9961,8.8,1
0.21,0.037,0.9923,10.2,1
0.37,0.053,0.9924,9.8,1
0.27,0.045,0.9972,9.3,1
0.16,0.039,0.9935,10,1
0.6,0.07,0.9971,9.1,1
0.2,0.048,0.9936,9.1,1
0.28,0.05,0.993,11.4,1
0.53,0.071,0.9951,10.8,0
0.22,0.048,0.99899,9.4,1
0.22,0.035,1.0002,9,1
0.39,0.037,0.99414,10.9,1
0.61,0.009,0.9874,13.5,1
0.6,0.08,0.99622,9.9,0
0.3,0.045,0.99595,9.4,1
0.28,0.04,0.9924,10.3,1
0.32,0.039,0.98964,13.1,1
0.29,0.037,0.99528,10.6,1
0.16,0.044,0.9959,10.9,1
0.15,0.037,0.98949,11.7,1
0.12,0.034,0.99324,9.9,1
0.29,0.036,0.99397,10.7,1
0.67,0.061,0.99489,10.9,0
0.31,0.056,0.99562,11.8,0
0.15,0.05,0.9942,9.7,1
